"f" "g" "g" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "g" "f" "g" "g" "f" "g" "g" "f" "g" "g" "g" "f" "f" "f" "f" "f" "f" "f" "f" "e" "f" "g" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "g" "f" "f" "f" "g" "g" "f" "f" "g" "f" "f" "f" "g" "g" "f" "f" "f" "f" "f" "g" "g" "f" "f" "f" "g" "f" "g" "e" "f" "f" "g" "f" "f" "f" "f" "f" "f" "g" "f" "f" "f" "f" "g" "f" "g" "f" "f" "g" "f" "f" "g" "g" "f" "f" "f" "f" "e" "g" "f" "f" "f" "f" "g" "f" "f" "f" "g" "f" "g" "f" "f" "g" "f" "f" "f" "g" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "g" "f" "g" "f" "f" "f" "f" "f" "f" "e" "g" "f" "f" "f" "f" "g" "f" "f" "f" "g" "f" "g" "f" "f" "f" "f" "f" "g" "f" "f" "f" "f" "f" "f" "g" "g" "f" "f" "f" "f" "f"
"f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "g" "f" "f" "g" "f" "f" "g" "e" "g" "f" "f" "f" "f" "f" "e" "f" "f" "f" "f" "e" "f" "g" "f" "f" "f" "f" "f" "f" "f" "f" "e" "f" "f" "f" "g" "f" "f" "f" "f" "f" "f" "f" "g" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "g" "f" "f" "f" "f" "g" "e" "g" "e" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "g" "f" "f" "f" "f" "g" "f" "f" "f" "f" "f" "f" "f" "f" "e" "g" "f" "f" "f" "f" "f" "f" "f" "f" "g" "e" "f" "f" "f" "f" "f" "f" "f" "g" "f" "f" "f" "f" "e" "f" "e" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "e" "f" "f" "f" "f" "f" "g" "f" "f" "f" "g" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "g" "f" "f" "f" "f" "f"
"f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "g" "f" "f" "g" "e" "f" "f" "f" "f" "f" "f" "e" "f" "f" "f" "f" "e" "f" "f" "f" "e" "f" "f" "f" "f" "f" "f" "e" "f" "f" "f" "g" "f" "f" "f" "f" "f" "f" "f" "g" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "g" "f" "f" "f" "f" "f" "e" "f" "d" "e" "f" "f" "f" "f" "f" "f" "f" "e" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "e" "g" "f" "f" "f" "e" "f" "f" "f" "e" "g" "e" "f" "f" "e" "f" "f" "f" "f" "g" "f" "f" "f" "f" "e" "f" "e" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "d" "f" "f" "e" "f" "f" "f" "f" "f" "f" "g" "f" "f" "f" "f" "f" "e" "f" "f" "f" "f" "f" "f" "f" "f" "f" "g" "f" "f" "f" "f" "f"
"f" "f" "f" "f" "f" "e" "f" "f" "f" "f" "f" "f" "f" "e" "f" "f" "f" "f" "e" "f" "g" "e" "f" "f" "f" "f" "f" "f" "e" "f" "f" "f" "f" "e" "f" "f" "f" "e" "f" "f" "f" "e" "f" "e" "e" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "g" "e" "f" "f" "f" "f" "f" "f" "f" "f" "f" "g" "f" "f" "f" "f" "f" "e" "f" "d" "e" "f" "f" "f" "f" "f" "f" "f" "e" "f" "f" "e" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "e" "f" "e" "g" "e" "e" "f" "e" "f" "f" "f" "e" "g" "e" "f" "f" "e" "f" "f" "e" "f" "g" "e" "f" "e" "f" "e" "f" "e" "e" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "f" "d" "f" "f" "e" "e" "f" "f" "f" "f" "f" "f" "f" "f" "f" "e" "f" "e" "f" "f" "f" "e" "f" "e" "f" "f" "f" "g" "f" "f" "f" "f" "f"
"f" "f" "f" "f" "f" "e" "f" "f" "f" "f" "e" "e" "f" "e" "f" "e" "f" "f" "e" "f" "g" "d" "f" "f" "f" "e" "f" "f" "d" "e" "f" "e" "e" "d" "f" "f" "e" "e" "e" "f" "e" "e" "e" "e" "e" "f" "f" "f" "f" "f" "e" "e" "f" "f" "f" "f" "f" "e" "f" "f" "f" "f" "e" "f" "f" "f" "f" "g" "f" "e" "e" "f" "f" "e" "f" "d" "e" "f" "f" "f" "f" "e" "f" "e" "e" "f" "f" "e" "e" "f" "f" "f" "f" "f" "f" "f" "f" "e" "f" "f" "e" "f" "e" "f" "d" "f" "e" "e" "f" "e" "f" "e" "f" "e" "g" "e" "f" "f" "e" "f" "e" "e" "e" "f" "e" "e" "e" "f" "e" "e" "d" "e" "e" "f" "f" "e" "f" "f" "f" "f" "e" "e" "e" "d" "f" "e" "e" "e" "f" "f" "e" "e" "f" "f" "f" "f" "e" "e" "e" "e" "f" "f" "f" "e" "e" "e" "e" "e" "f" "f" "f" "f" "e" "e" "e"
"e" "f" "f" "f" "e" "e" "e" "e" "e" "f" "e" "e" "e" "e" "f" "e" "e" "f" "e" "f" "f" "d" "f" "f" "f" "e" "e" "f" "d" "e" "f" "e" "e" "d" "f" "f" "e" "e" "e" "e" "e" "e" "e" "e" "d" "e" "e" "e" "f" "f" "e" "e" "f" "f" "e" "e" "f" "e" "e" "e" "f" "f" "e" "e" "e" "e" "f" "g" "f" "e" "e" "e" "f" "d" "f" "d" "d" "e" "f" "e" "e" "e" "e" "e" "e" "f" "e" "e" "e" "e" "f" "e" "f" "e" "f" "f" "e" "e" "f" "f" "e" "e" "e" "e" "d" "f" "e" "e" "e" "e" "f" "e" "e" "e" "f" "d" "f" "e" "e" "f" "e" "e" "e" "f" "e" "e" "e" "e" "d" "e" "d" "e" "e" "f" "f" "e" "f" "e" "e" "f" "e" "e" "e" "c" "f" "e" "d" "e" "e" "f" "e" "e" "e" "f" "e" "f" "e" "e" "e" "e" "f" "e" "f" "e" "e" "e" "e" "e" "f" "f" "e" "e" "e" "e" "e"
"e" "f" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "f" "e" "e" "f" "e" "e" "f" "d" "f" "e" "f" "e" "e" "e" "d" "e" "e" "e" "e" "d" "e" "f" "e" "d" "e" "e" "e" "e" "e" "e" "d" "e" "e" "e" "f" "e" "e" "e" "f" "e" "e" "e" "f" "e" "e" "e" "f" "e" "e" "e" "e" "e" "e" "f" "e" "e" "e" "e" "f" "d" "f" "c" "d" "e" "e" "e" "e" "e" "e" "e" "d" "e" "e" "e" "e" "e" "f" "e" "e" "e" "e" "f" "e" "e" "f" "e" "e" "e" "e" "e" "d" "f" "e" "e" "e" "d" "e" "e" "e" "d" "f" "d" "f" "e" "d" "e" "e" "d" "e" "f" "e" "e" "e" "e" "d" "e" "d" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "c" "e" "e" "d" "e" "e" "f" "e" "e" "e" "f" "e" "e" "e" "e" "e" "d" "e" "e" "e" "e" "e" "e" "e" "e" "e" "f" "e" "e" "e" "e" "e"
"e" "e" "e" "e" "e" "d" "e" "e" "e" "e" "e" "d" "e" "d" "f" "e" "e" "f" "d" "e" "f" "d" "e" "e" "e" "d" "e" "e" "d" "e" "e" "e" "e" "c" "e" "f" "e" "d" "e" "e" "d" "d" "e" "d" "d" "e" "e" "e" "f" "e" "e" "e" "e" "e" "e" "e" "f" "d" "e" "e" "e" "e" "e" "e" "e" "e" "e" "f" "e" "e" "e" "e" "f" "d" "e" "c" "d" "e" "e" "e" "e" "e" "e" "e" "d" "e" "e" "d" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "e" "c" "f" "d" "d" "e" "d" "e" "e" "e" "d" "f" "d" "e" "e" "d" "e" "d" "d" "e" "f" "d" "e" "e" "e" "d" "e" "c" "d" "e" "e" "e" "e" "e" "e" "e" "e" "e" "d" "d" "c" "e" "e" "d" "d" "e" "f" "e" "e" "e" "f" "e" "e" "e" "d" "e" "d" "e" "e" "e" "d" "e" "d" "e" "e" "e" "f" "e" "e" "d" "e" "d"
"e" "e" "e" "e" "e" "d" "e" "e" "e" "e" "e" "d" "e" "d" "e" "d" "e" "e" "d" "e" "f" "c" "e" "e" "e" "d" "e" "e" "c" "d" "e" "d" "d" "c" "e" "e" "d" "d" "d" "e" "d" "d" "d" "d" "c" "e" "e" "e" "f" "e" "d" "d" "e" "e" "e" "e" "f" "d" "e" "e" "e" "e" "d" "e" "e" "e" "e" "f" "e" "d" "d" "e" "e" "c" "e" "c" "c" "e" "e" "e" "e" "d" "e" "d" "d" "e" "e" "d" "d" "e" "e" "e" "e" "e" "e" "e" "e" "d" "e" "e" "d" "e" "d" "e" "c" "e" "d" "d" "e" "d" "e" "d" "e" "d" "f" "d" "e" "e" "d" "e" "d" "d" "d" "f" "d" "d" "d" "e" "d" "d" "c" "d" "d" "e" "e" "d" "e" "e" "e" "e" "e" "d" "d" "c" "e" "e" "c" "d" "e" "e" "d" "e" "d" "e" "e" "e" "d" "d" "d" "d" "e" "d" "e" "d" "d" "d" "d" "d" "e" "f" "e" "e" "d" "d" "d"
"d" "e" "e" "e" "d" "d" "d" "d" "d" "e" "d" "d" "d" "d" "e" "d" "d" "e" "d" "e" "e" "c" "e" "e" "e" "d" "d" "e" "c" "d" "e" "d" "d" "c" "e" "e" "d" "d" "d" "d" "d" "d" "d" "d" "c" "d" "d" "d" "e" "e" "d" "d" "e" "e" "d" "e" "e" "d" "d" "d" "e" "e" "d" "d" "e" "d" "e" "f" "e" "d" "d" "d" "e" "c" "e" "c" "c" "d" "e" "d" "d" "d" "d" "d" "d" "e" "e" "d" "d" "d" "e" "d" "e" "d" "e" "e" "e" "d" "e" "e" "d" "d" "d" "e" "c" "e" "d" "d" "e" "d" "e" "d" "d" "d" "f" "c" "e" "d" "d" "e" "d" "c" "d" "e" "d" "d" "d" "e" "c" "d" "c" "d" "d" "e" "e" "d" "e" "d" "e" "e" "d" "d" "d" "c" "e" "d" "c" "d" "d" "e" "d" "d" "d" "e" "e" "e" "d" "d" "d" "d" "e" "d" "e" "d" "d" "d" "d" "d" "e" "e" "d" "d" "d" "d" "d"
"d" "e" "d" "e" "d" "d" "d" "d" "d" "d" "d" "d" "d" "c" "e" "d" "d" "e" "c" "d" "e" "c" "e" "d" "e" "d" "d" "d" "c" "d" "d" "d" "d" "c" "d" "e" "d" "d" "d" "d" "d" "c" "d" "c" "c" "d" "d" "d" "e" "d" "d" "d" "e" "d" "d" "d" "e" "d" "d" "d" "e" "d" "d" "d" "d" "d" "d" "e" "d" "d" "d" "d" "e" "c" "e" "b" "c" "d" "d" "d" "d" "d" "d" "d" "c" "d" "d" "c" "d" "d" "e" "d" "d" "d" "e" "e" "d" "d" "e" "d" "d" "d" "d" "d" "c" "e" "d" "d" "d" "c" "d" "d" "d" "c" "e" "c" "e" "d" "c" "d" "d" "c" "d" "e" "d" "d" "d" "d" "c" "d" "c" "d" "d" "d" "d" "d" "d" "e" "d" "d" "d" "d" "d" "c" "e" "d" "c" "c" "d" "e" "d" "d" "d" "e" "d" "e" "d" "d" "d" "c" "d" "d" "d" "d" "d" "c" "d" "d" "d" "e" "d" "d" "c" "d" "d"
"d" "d" "d" "d" "d" "c" "d" "d" "d" "d" "d" "c" "d" "c" "e" "d" "d" "e" "c" "d" "e" "c" "d" "d" "d" "c" "d" "d" "c" "d" "d" "d" "d" "b" "d" "e" "c" "d" "c" "d" "c" "c" "d" "c" "c" "d" "d" "d" "e" "d" "c" "d" "d" "d" "d" "d" "e" "d" "d" "d" "d" "d" "d" "d" "d" "d" "d" "e" "d" "d" "d" "d" "e" "c" "d" "b" "c" "d" "d" "d" "d" "d" "d" "d" "c" "d" "d" "c" "d" "d" "d" "d" "d" "d" "d" "e" "d" "d" "d" "d" "d" "d" "d" "d" "b" "e" "d" "d" "d" "c" "d" "d" "d" "c" "e" "c" "d" "d" "c" "d" "c" "c" "d" "e" "d" "d" "d" "d" "c" "d" "c" "c" "d" "d" "d" "d" "d" "e" "d" "d" "d" "c" "c" "b" "d" "d" "b" "c" "d" "e" "d" "d" "d" "e" "d" "d" "d" "c" "d" "c" "d" "d" "d" "c" "d" "c" "d" "d" "d" "e" "d" "d" "c" "d" "c"
"d" "d" "d" "d" "d" "c" "d" "d" "c" "d" "d" "c" "c" "c" "e" "c" "c" "d" "c" "d" "e" "b" "d" "d" "d" "c" "d" "d" "b" "c" "d" "d" "c" "b" "d" "d" "c" "d" "c" "d" "c" "c" "c" "c" "b" "d" "c" "d" "e" "d" "c" "c" "d" "d" "d" "d" "e" "d" "d" "d" "d" "d" "c" "d" "d" "d" "d" "e" "d" "c" "c" "d" "d" "b" "d" "b" "b" "d" "d" "d" "d" "d" "d" "c" "c" "d" "d" "c" "c" "c" "d" "c" "d" "c" "d" "e" "d" "c" "d" "d" "c" "d" "c" "d" "b" "d" "c" "d" "d" "c" "d" "c" "d" "c" "e" "c" "d" "d" "c" "d" "c" "b" "c" "e" "d" "c" "d" "d" "c" "c" "b" "c" "c" "d" "d" "c" "d" "d" "d" "d" "d" "c" "c" "b" "d" "d" "b" "c" "d" "d" "c" "d" "c" "d" "d" "d" "d" "c" "c" "c" "d" "d" "d" "c" "c" "c" "d" "c" "d" "e" "d" "d" "c" "c" "c"
"c" "d" "c" "d" "c" "c" "d" "c" "c" "d" "c" "c" "c" "c" "d" "c" "c" "d" "c" "d" "e" "b" "d" "d" "d" "c" "c" "d" "b" "c" "d" "c" "c" "b" "d" "d" "c" "d" "c" "c" "c" "c" "c" "c" "b" "d" "c" "c" "d" "d" "c" "c" "d" "c" "c" "d" "d" "d" "c" "c" "d" "d" "c" "c" "d" "c" "d" "e" "d" "c" "c" "c" "d" "b" "d" "b" "b" "c" "d" "c" "c" "c" "d" "c" "c" "d" "d" "c" "c" "c" "d" "c" "d" "c" "d" "d" "d" "c" "d" "d" "c" "d" "c" "d" "b" "d" "c" "c" "d" "c" "d" "c" "c" "c" "e" "c" "d" "c" "c" "d" "c" "b" "c" "e" "d" "c" "d" "d" "b" "c" "b" "c" "c" "d" "d" "c" "d" "d" "d" "c" "c" "c" "c" "b" "d" "c" "b" "c" "c" "d" "c" "d" "c" "d" "d" "d" "d" "c" "c" "c" "d" "d" "d" "c" "c" "c" "d" "c" "d" "e" "c" "c" "c" "c" "c"
"c" "d" "c" "d" "c" "c" "d" "c" "c" "c" "c" "b" "c" "b" "d" "c" "c" "d" "b" "c" "d" "b" "d" "c" "d" "c" "c" "c" "b" "c" "c" "c" "c" "b" "c" "d" "c" "c" "c" "c" "c" "c" "c" "b" "b" "c" "c" "c" "d" "c" "c" "c" "c" "c" "c" "c" "d" "c" "c" "c" "d" "c" "c" "c" "c" "c" "c" "d" "c" "c" "c" "c" "d" "b" "d" "b" "b" "c" "c" "c" "c" "c" "c" "c" "c" "c" "c" "b" "c" "c" "d" "c" "c" "c" "d" "d" "c" "c" "c" "d" "c" "d" "c" "c" "b" "d" "d" "c" "c" "b" "c" "c" "c" "c" "e" "b" "c" "c" "b" "c" "c" "b" "c" "d" "d" "c" "c" "c" "b" "c" "b" "c" "c" "c" "c" "c" "d" "d" "c" "c" "c" "c" "c" "b" "c" "c" "b" "b" "c" "d" "c" "d" "c" "d" "d" "d" "d" "d" "c" "b" "c" "d" "c" "c" "c" "b" "d" "c" "d" "d" "c" "c" "b" "c" "c"
"c" "c" "c" "c" "c" "c" "c" "c" "c" "c" "c" "b" "c" "b" "d" "c" "c" "d" "b" "c" "d" "b" "c" "c" "c" "b" "c" "c" "b" "c" "c" "c" "c" "b" "c" "d" "b" "c" "b" "c" "b" "b" "c" "b" "b" "c" "c" "c" "d" "c" "c" "c" "c" "c" "c" "c" "d" "c" "c" "c" "c" "c" "c" "c" "c" "c" "c" "d" "c" "c" "b" "c" "c" "b" "c" "b" "b" "c" "c" "d" "c" "c" "c" "c" "b" "c" "c" "b" "c" "c" "c" "c" "c" "c" "c" "d" "c" "c" "c" "d" "c" "d" "c" "c" "b" "d" "d" "c" "c" "b" "c" "c" "c" "b" "d" "b" "c" "c" "b" "c" "b" "b" "c" "d" "c" "c" "c" "c" "b" "b" "b" "b" "c" "c" "c" "c" "d" "d" "c" "c" "c" "c" "b" "b" "c" "c" "b" "b" "c" "c" "c" "c" "c" "d" "d" "c" "d" "c" "c" "b" "c" "d" "c" "b" "c" "b" "c" "b" "d" "d" "c" "c" "b" "c" "b"
